timestamp,ItemId,childid,conveyorid
2025-12-24T22:03:10,54076,116241,1
2025-12-24T22:03:10,20704,115457,4
2025-12-24T22:03:10,9331,103112,2
2025-12-24T22:03:10,30974,107253,2
2025-12-24T22:03:10,54145,117756,1
2025-12-24T22:03:10,761,108211,1
2025-12-24T22:03:10,27545,117741,5
2025-12-24T22:03:10,34733,108096,4
2025-12-24T22:03:10,50983,102010,1
2025-12-24T22:03:10,26783,115318,4
2025-12-24T22:03:11,33246,114602,3
2025-12-24T22:03:11,16703,111534,2
2025-12-24T22:03:11,36551,101864,2
2025-12-24T22:03:11,24310,112287,4
2025-12-24T22:03:11,50999,110222,2
2025-12-24T22:03:11,20412,107485,2
2025-12-24T22:03:11,46101,111320,3
2025-12-24T22:03:11,1759,111859,2
2025-12-24T22:03:11,6282,117514,2
2025-12-24T22:03:11,19380,111794,3
2025-12-24T22:03:11,35520,110590,1
2025-12-24T22:03:11,54675,104523,4
2025-12-24T22:03:11,8576,117400,3
2025-12-24T22:03:11,20238,114565,3
2025-12-24T22:03:11,66440,101782,4
2025-12-24T22:03:11,42020,115743,4
2025-12-24T22:03:11,53448,101232,1
2025-12-24T22:03:11,51987,115571,1
2025-12-24T22:03:12,25829,108763,4
2025-12-24T22:03:12,2084,114430,5
2025-12-24T22:03:12,39197,116834,3
2025-12-24T22:03:12,22354,112843,4
2025-12-24T22:03:12,53396,102071,5
2025-12-24T22:03:12,58809,106696,5
2025-12-24T22:03:12,23879,101316,2
2025-12-24T22:03:12,62051,110412,1
2025-12-24T22:03:12,57908,114042,2
2025-12-24T22:03:12,44318,116851,1
2025-12-24T22:03:12,11387,102288,1
2025-12-24T22:03:12,18637,104817,3
2025-12-24T22:03:13,22486,116584,2
2025-12-24T22:03:13,54932,118239,2
2025-12-24T22:03:13,52221,105567,1
2025-12-24T22:03:13,16335,112121,3
2025-12-24T22:03:13,8638,108756,4
2025-12-24T22:03:13,35057,108095,4
2025-12-24T22:03:13,319,108152,3
2025-12-24T22:03:13,32118,102154,1
2025-12-24T22:03:13,53250,107673,3
2025-12-24T22:03:13,8225,108189,2
2025-12-24T22:03:13,59883,101559,5
2025-12-24T22:03:13,10396,102846,3
2025-12-24T22:03:13,51826,103317,5
2025-12-24T22:03:13,27429,114358,1
2025-12-24T22:03:13,30251,101077,4
2025-12-24T22:03:13,2061,104276,2
2025-12-24T22:03:14,20012,112337,3
2025-12-24T22:03:14,55256,109547,4
2025-12-24T22:03:14,17122,111556,3
2025-12-24T22:03:14,50085,105722,4
2025-12-24T22:03:14,49345,106043,1
2025-12-24T22:03:14,34828,103112,3
2025-12-24T22:03:14,40312,113801,4
2025-12-24T22:03:14,7874,103738,4
2025-12-24T22:03:14,39601,111051,5
2025-12-24T22:03:14,5544,107733,4
2025-12-24T22:03:14,47832,117515,5
2025-12-24T22:03:14,9073,109266,4
2025-12-24T22:03:14,57840,102047,1
2025-12-24T22:03:15,8095,110937,2
2025-12-24T22:03:15,34004,106949,5
2025-12-24T22:03:15,63315,111777,3
2025-12-24T22:03:15,49382,101807,3
2025-12-24T22:03:15,27372,109457,3
2025-12-24T22:03:15,44343,105277,3
2025-12-24T22:03:15,41326,101186,2
2025-12-24T22:03:15,66092,112274,3
2025-12-24T22:03:15,653,101089,1
2025-12-24T22:03:15,19933,108156,5
2025-12-24T22:03:15,22983,106391,5
2025-12-24T22:03:15,42787,102550,2
2025-12-24T22:03:15,41089,103407,2
2025-12-24T22:03:15,41992,105188,1
2025-12-24T22:03:16,28936,114790,4
2025-12-24T22:03:16,56170,111402,4
2025-12-24T22:03:16,12708,100849,3
2025-12-24T22:03:16,50846,109047,2
2025-12-24T22:03:16,212,109050,3
2025-12-24T22:03:16,4045,110569,4
2025-12-24T22:03:16,23149,114076,5
2025-12-24T22:03:16,49904,101470,5
2025-12-24T22:03:16,22152,102980,3
2025-12-24T22:03:16,1612,113902,4
2025-12-24T22:03:16,17437,110761,1
2025-12-24T22:03:16,15317,106037,2
2025-12-24T22:03:16,10184,115845,2
2025-12-24T22:03:16,9527,107361,4
2025-12-24T22:03:16,21757,105722,2
2025-12-24T22:03:16,60041,110224,4
2025-12-24T22:03:16,23676,113028,4
2025-12-24T22:03:16,59930,102303,4
2025-12-24T22:03:17,12908,115713,2
2025-12-24T22:03:17,19516,100604,1
2025-12-24T22:03:17,63337,103752,4
2025-12-24T22:03:17,46797,104235,2
2025-12-24T22:03:17,25701,103216,3
2025-12-24T22:03:17,11169,100560,2
2025-12-24T22:03:17,20262,102683,5
2025-12-24T22:03:17,9954,107622,2
2025-12-24T22:03:17,20412,111625,1
2025-12-24T22:03:17,65484,112243,5
2025-12-24T22:03:17,68827,110813,4
2025-12-24T22:03:17,15013,117781,3
2025-12-24T22:03:17,29474,104149,5
2025-12-24T22:03:17,62996,113474,4
2025-12-24T22:03:17,48844,113359,3
2025-12-24T22:03:17,59503,107957,3
2025-12-24T22:03:17,41212,103827,3
2025-12-24T22:03:17,60001,111806,4
2025-12-24T22:03:17,34537,115620,3
2025-12-24T22:03:17,23483,106341,4
2025-12-24T22:03:18,5057,114480,1
2025-12-24T22:03:18,12059,111611,5
2025-12-24T22:03:18,24670,110905,2
2025-12-24T22:03:18,33322,108949,2
2025-12-24T22:03:18,23156,111608,2
2025-12-24T22:03:18,27242,108865,2
2025-12-24T22:03:18,63286,116022,1
2025-12-24T22:03:18,35520,115152,5
2025-12-24T22:03:18,43526,100573,1
2025-12-24T22:03:18,12576,116520,3
2025-12-24T22:03:18,16949,112577,5
2025-12-24T22:03:18,35527,104951,5
2025-12-24T22:03:19,59404,115703,3
2025-12-24T22:03:19,61905,100650,1
2025-12-24T22:03:19,18636,108540,3
2025-12-24T22:03:19,27331,103108,1
2025-12-24T22:03:19,9964,109542,5
2025-12-24T22:03:19,2760,110284,2
2025-12-24T22:03:19,50881,107614,5
2025-12-24T22:03:19,68409,102665,3
2025-12-24T22:03:19,12572,105153,2
2025-12-24T22:03:19,22827,110140,3
2025-12-24T22:03:19,54117,105636,1
2025-12-24T22:03:19,65740,115406,3
2025-12-24T22:03:19,45482,106920,2
2025-12-24T22:03:20,24767,106805,1
2025-12-24T22:03:20,15847,118133,2
2025-12-24T22:03:20,32696,113783,2
2025-12-24T22:03:20,19659,110020,2
2025-12-24T22:03:20,12130,106531,1
2025-12-24T22:03:20,31851,102359,5
2025-12-24T22:03:20,11573,116943,4
2025-12-24T22:03:20,66908,118278,2
2025-12-24T22:03:20,56750,114743,5
2025-12-24T22:03:20,64803,106371,1
2025-12-24T22:03:20,30015,112876,3
2025-12-24T22:03:20,68721,109210,4
2025-12-24T22:03:21,36303,114964,2
2025-12-24T22:03:21,53555,110949,2
2025-12-24T22:03:21,54882,101497,1
2025-12-24T22:03:21,14549,101449,3
2025-12-24T22:03:21,51245,115941,5
2025-12-24T22:03:21,42732,110197,1
2025-12-24T22:03:21,66714,104661,3
2025-12-24T22:03:21,30955,117748,4
2025-12-24T22:03:21,68693,117226,3
2025-12-24T22:03:21,57002,104001,5
2025-12-24T22:03:21,62901,103769,5
2025-12-24T22:03:21,66326,117195,5
2025-12-24T22:03:21,38980,116927,3
2025-12-24T22:03:21,56653,104669,3
2025-12-24T22:03:21,47334,108593,2
2025-12-24T22:03:21,39368,105504,3
2025-12-24T22:03:21,5374,104432,4
2025-12-24T22:03:21,2537,107656,1
2025-12-24T22:03:21,4214,103801,3
2025-12-24T22:03:21,54036,114595,5
2025-12-24T22:03:22,22672,100598,5
2025-12-24T22:03:22,30041,101915,5
2025-12-24T22:03:22,28789,116943,3
2025-12-24T22:03:22,40515,102093,4
2025-12-24T22:03:22,13652,103600,5
2025-12-24T22:03:22,5689,107700,4
2025-12-24T22:03:22,48402,108079,3
2025-12-24T22:03:22,9476,114396,2
2025-12-24T22:03:22,65477,110206,1
2025-12-24T22:03:22,9491,108729,5
2025-12-24T22:03:22,34410,108450,3
2025-12-24T22:03:22,33207,116690,3
2025-12-24T22:03:22,52726,108593,1
2025-12-24T22:03:23,53918,111517,2
2025-12-24T22:03:23,17909,110828,4
2025-12-24T22:03:23,3476,108016,2
2025-12-24T22:03:23,46459,110233,1
2025-12-24T22:03:23,60218,111149,3
2025-12-24T22:03:23,65496,106004,4
2025-12-24T22:03:23,52057,108983,3
2025-12-24T22:03:23,2211,102329,3
2025-12-24T22:03:23,56388,104424,1
2025-12-24T22:03:23,45457,108218,2
2025-12-24T22:03:24,45155,101674,3
2025-12-24T22:03:24,18588,108333,1
2025-12-24T22:03:24,28345,106427,5
2025-12-24T22:03:24,43270,106485,3
2025-12-24T22:03:24,57444,105851,3
2025-12-24T22:03:24,60507,110869,4
2025-12-24T22:03:24,54050,109232,2
2025-12-24T22:03:24,48304,101643,5
2025-12-24T22:03:24,63668,113451,3
2025-12-24T22:03:24,2892,102962,2
2025-12-24T22:03:24,14780,113673,2
2025-12-24T22:03:24,59058,107116,1
2025-12-24T22:03:24,31464,109104,5
2025-12-24T22:03:25,11335,100390,2
2025-12-24T22:03:25,23560,111430,2
2025-12-24T22:03:25,45405,100789,3
2025-12-24T22:03:25,53396,106877,2
2025-12-24T22:03:25,30758,105125,3
2025-12-24T22:03:25,63570,108374,5
2025-12-24T22:03:25,66172,105050,5
2025-12-24T22:03:25,6992,104226,5
2025-12-24T22:03:25,21558,102304,4
2025-12-24T22:03:25,23539,103344,1
2025-12-24T22:03:25,24713,115419,2
2025-12-24T22:03:25,44585,110886,1
2025-12-24T22:03:26,48241,108182,4
2025-12-24T22:03:26,10715,117472,2
2025-12-24T22:03:26,68522,110558,5
2025-12-24T22:03:26,66515,117167,4
2025-12-24T22:03:26,28316,114688,1
2025-12-24T22:03:26,66375,111024,3
2025-12-24T22:03:26,12496,114535,3
2025-12-24T22:03:26,51006,115419,4
2025-12-24T22:03:26,11128,115366,5
2025-12-24T22:03:26,9244,110721,4
2025-12-24T22:03:26,19812,103353,2
2025-12-24T22:03:26,40489,118095,3
2025-12-24T22:03:26,9603,113851,3
2025-12-24T22:03:26,68300,113680,2
2025-12-24T22:03:26,6108,114419,2
2025-12-24T22:03:26,19151,118281,4
2025-12-24T22:03:26,6990,101641,4
2025-12-24T22:03:27,25062,106950,3
2025-12-24T22:03:27,11010,103345,3
2025-12-24T22:03:27,39677,111978,5
2025-12-24T22:03:27,63151,117896,4
2025-12-24T22:03:27,67896,102718,3
2025-12-24T22:03:27,9562,109142,4
2025-12-24T22:03:27,64702,100600,2
2025-12-24T22:03:27,16363,116832,2
2025-12-24T22:03:27,29019,109952,2
2025-12-24T22:03:27,62504,110523,5
2025-12-24T22:03:27,68590,112554,5
2025-12-24T22:03:27,27614,113494,1
2025-12-24T22:03:27,7476,117174,1
2025-12-24T22:03:27,29921,108136,5
2025-12-24T22:03:27,56653,105383,1
2025-12-24T22:03:27,34201,102892,2
2025-12-24T22:03:27,41220,118154,4
2025-12-24T22:03:27,59822,105811,2
2025-12-24T22:03:27,67572,111603,2
2025-12-24T22:03:28,51451,104182,2
2025-12-24T22:03:28,34190,104173,1
2025-12-24T22:03:28,2718,115095,4
2025-12-24T22:03:28,66396,114108,4
2025-12-24T22:03:28,9938,111842,2
2025-12-24T22:03:28,46124,102705,4
2025-12-24T22:03:28,42732,117869,4
2025-12-24T22:03:28,49280,113486,1
2025-12-24T22:03:28,5189,114189,4
2025-12-24T22:03:28,57625,116396,1
2025-12-24T22:03:28,4450,100757,2
2025-12-24T22:03:28,47177,106218,1
2025-12-24T22:03:28,44977,102569,1
2025-12-24T22:03:28,19122,108086,5
2025-12-24T22:03:28,19599,113215,1
2025-12-24T22:03:29,56088,104879,4
2025-12-24T22:03:29,11873,112868,3
2025-12-24T22:03:29,51957,115695,1
2025-12-24T22:03:29,53396,103707,5
2025-12-24T22:03:29,21825,105655,3
2025-12-24T22:03:29,40457,108183,3
2025-12-24T22:03:29,28017,100845,4
2025-12-24T22:03:29,2389,116921,1
2025-12-24T22:03:29,10171,105090,5
2025-12-24T22:03:29,65899,117109,4
2025-12-24T22:03:29,10192,108915,2
2025-12-24T22:03:29,49088,118345,5
2025-12-24T22:03:30,38789,110360,5
2025-12-24T22:03:30,8149,104400,3
2025-12-24T22:03:30,62607,110452,4
2025-12-24T22:03:30,4015,104518,1
2025-12-24T22:03:30,14333,107451,3
2025-12-24T22:03:30,47040,104344,2
2025-12-24T22:03:30,59680,113714,1
2025-12-24T22:03:30,8437,110944,3
2025-12-24T22:03:30,39659,104138,2
2025-12-24T22:03:30,14490,108601,1
2025-12-24T22:03:30,9382,100959,5
2025-12-24T22:03:30,42270,112967,3
2025-12-24T22:03:30,204,114148,5
2025-12-24T22:03:30,1062,107329,1
2025-12-24T22:03:30,47642,107553,3
2025-12-24T22:03:30,25676,118181,4
2025-12-24T22:03:30,11380,109394,5
2025-12-24T22:03:30,22837,117752,1
2025-12-24T22:03:30,32035,110623,5
2025-12-24T22:03:30,64596,110146,4
2025-12-24T22:03:31,68343,113462,4
2025-12-24T22:03:31,22199,109146,1
2025-12-24T22:03:31,22121,106266,1
2025-12-24T22:03:31,44275,112551,3
2025-12-24T22:03:31,34514,110416,2
2025-12-24T22:03:31,29828,114141,1
2025-12-24T22:03:31,2718,111149,4
2025-12-24T22:03:31,14991,110760,4
2025-12-24T22:03:32,34360,105945,2
2025-12-24T22:03:32,33108,113426,2
2025-12-24T22:03:32,30758,116022,4
2025-12-24T22:03:32,67996,111435,3
2025-12-24T22:03:32,48420,105734,1
2025-12-24T22:03:32,2084,102660,5
2025-12-24T22:03:32,30818,113214,2
2025-12-24T22:03:32,32216,117731,3
2025-12-24T22:03:32,9318,112449,2
2025-12-24T22:03:32,6487,106643,3
2025-12-24T22:03:32,771,106395,2
2025-12-24T22:03:32,51076,117077,3
2025-12-24T22:03:32,1365,111034,3
2025-12-24T22:03:32,61627,117228,1
2025-12-24T22:03:32,40460,105027,2
2025-12-24T22:03:32,1429,118027,4
2025-12-24T22:03:33,45219,100972,3
2025-12-24T22:03:33,21825,107983,1
2025-12-24T22:03:33,68719,103012,4
2025-12-24T22:03:33,43127,111607,3
2025-12-24T22:03:33,26094,103377,4
2025-12-24T22:03:33,51612,104870,4
2025-12-24T22:03:33,47828,117984,4
2025-12-24T22:03:33,23147,114128,2
2025-12-24T22:03:33,42223,106709,1
2025-12-24T22:03:33,14438,111380,2
2025-12-24T22:03:33,2817,105931,2
2025-12-24T22:03:33,53614,105328,2
2025-12-24T22:03:33,4203,101175,1
2025-12-24T22:03:33,45809,105046,4
2025-12-24T22:03:33,29004,115318,2
2025-12-24T22:03:33,6756,117501,5
2025-12-24T22:03:33,9227,109349,2
2025-12-24T22:03:33,5057,112015,4
2025-12-24T22:03:34,38302,108014,5
2025-12-24T22:03:34,12708,104507,1
2025-12-24T22:03:34,11770,117795,5
2025-12-24T22:03:34,25519,106801,5
2025-12-24T22:03:34,48487,115675,2
2025-12-24T22:03:34,36960,108606,1
2025-12-24T22:03:34,46718,101057,4
2025-12-24T22:03:34,13825,113093,4
2025-12-24T22:03:34,15357,103506,5
2025-12-24T22:03:34,45612,108181,4
2025-12-24T22:03:34,5870,108572,5
2025-12-24T22:03:34,31189,103444,5
2025-12-24T22:03:34,57111,115810,1
2025-12-24T22:03:34,44492,116197,4
2025-12-24T22:03:34,62607,104228,1
2025-12-24T22:03:34,44070,110044,3
2025-12-24T22:03:34,47511,112863,1
2025-12-24T22:03:35,31901,101420,5
2025-12-24T22:03:35,43678,105447,3
2025-12-24T22:03:35,36450,117434,3
2025-12-24T22:03:35,9223,117351,3
2025-12-24T22:03:35,39169,108199,1
2025-12-24T22:03:35,34608,109834,3
2025-12-24T22:03:35,66928,104239,5
2025-12-24T22:03:35,54316,112337,3
2025-12-24T22:03:35,6279,107767,4
2025-12-24T22:03:35,11410,112594,3
2025-12-24T22:03:35,12116,100377,3
2025-12-24T22:03:35,55042,117842,5
2025-12-24T22:03:35,15113,107677,3
2025-12-24T22:03:35,57497,109292,2
2025-12-24T22:03:36,29554,116018,2
2025-12-24T22:03:36,23237,101700,2
2025-12-24T22:03:36,57738,106059,5
2025-12-24T22:03:36,31733,112944,2
2025-12-24T22:03:36,22627,103343,1
2025-12-24T22:03:36,41666,116580,2
2025-12-24T22:03:36,25446,101105,2
2025-12-24T22:03:36,69214,105944,4
2025-12-24T22:03:36,61016,105003,2
2025-12-24T22:03:36,12840,103663,2
2025-12-24T22:03:36,64915,106437,2
2025-12-24T22:03:36,10689,113691,5
2025-12-24T22:03:36,10356,112705,1
2025-12-24T22:03:36,60311,101119,2
2025-12-24T22:03:36,7606,103294,2
2025-12-24T22:03:36,49748,111806,4
2025-12-24T22:03:37,10485,104581,3
2025-12-24T22:03:37,60656,115046,4
2025-12-24T22:03:37,15895,106556,4
2025-12-24T22:03:37,28920,112509,2
2025-12-24T22:03:37,39120,115150,2
2025-12-24T22:03:37,67178,101231,1
2025-12-24T22:03:37,4618,106012,5
2025-12-24T22:03:37,51006,104852,3
2025-12-24T22:03:37,21116,100493,1
2025-12-24T22:03:37,61875,118115,2
2025-12-24T22:03:37,57908,105043,2
2025-12-24T22:03:37,13561,118292,3
2025-12-24T22:03:37,27367,106283,5
2025-12-24T22:03:37,28299,104363,5
2025-12-24T22:03:37,59850,106282,4
2025-12-24T22:03:37,24516,100483,1
2025-12-24T22:03:37,64915,107606,5
2025-12-24T22:03:37,21877,113564,5
2025-12-24T22:03:37,24767,114436,5
2025-12-24T22:03:37,55781,105733,1
2025-12-24T22:03:38,66236,112182,1
2025-12-24T22:03:38,36513,113427,5
2025-12-24T22:03:38,60934,108528,3
2025-12-24T22:03:38,20421,112452,2
2025-12-24T22:03:38,56493,116977,3
2025-12-24T22:03:38,5123,114799,5
2025-12-24T22:03:38,6820,117175,3
2025-12-24T22:03:38,46534,112747,3
2025-12-24T22:03:38,34760,113413,5
2025-12-24T22:03:38,22073,109189,1
2025-12-24T22:03:38,33655,106823,2
2025-12-24T22:03:38,52720,114383,3
2025-12-24T22:03:38,52207,116824,4
2025-12-24T22:03:38,2012,101405,3
2025-12-24T22:03:39,39666,109214,5
2025-12-24T22:03:39,69281,116711,5
2025-12-24T22:03:39,55509,100652,2
2025-12-24T22:03:39,56186,102997,5
2025-12-24T22:03:39,42750,104286,4
2025-12-24T22:03:39,69393,104412,3
2025-12-24T22:03:39,22743,105635,2
2025-12-24T22:03:39,45882,109600,5
2025-12-24T22:03:39,7215,110651,4
2025-12-24T22:03:39,47182,103144,4
2025-12-24T22:03:39,16576,103741,3
2025-12-24T22:03:39,57567,101335,3
2025-12-24T22:03:40,17610,115968,3
2025-12-24T22:03:40,6133,106584,4
2025-12-24T22:03:40,20030,106150,1
2025-12-24T22:03:40,15203,106173,1
2025-12-24T22:03:40,66793,112383,1
2025-12-24T22:03:40,10437,103762,2
2025-12-24T22:03:40,24654,111963,4
2025-12-24T22:03:40,52242,106638,4
2025-12-24T22:03:40,32219,101964,3
2025-12-24T22:03:40,35344,109518,5
2025-12-24T22:03:40,45902,110985,2
2025-12-24T22:03:40,23354,116740,3
2025-12-24T22:03:40,46797,106712,3
2025-12-24T22:03:40,56601,117023,5
2025-12-24T22:03:40,68255,105883,5
2025-12-24T22:03:40,60708,107776,5
2025-12-24T22:03:40,32078,113040,4
2025-12-24T22:03:40,36560,114163,5
2025-12-24T22:03:40,66555,114813,1
2025-12-24T22:03:40,12014,102088,5
2025-12-24T22:03:40,19933,106612,3
2025-12-24T22:03:40,25887,112088,2
2025-12-24T22:03:40,8192,117286,4
2025-12-24T22:03:40,10330,110185,3
2025-12-24T22:03:40,11286,103850,4
2025-12-24T22:03:41,32197,110580,3
2025-12-24T22:03:41,62665,114496,2
2025-12-24T22:03:41,25022,108320,1
2025-12-24T22:03:41,64909,103973,5
2025-12-24T22:03:41,26466,111059,3
2025-12-24T22:03:41,30544,113262,1
2025-12-24T22:03:41,64612,103025,3
2025-12-24T22:03:41,24640,112653,4
2025-12-24T22:03:41,23724,113636,4
2025-12-24T22:03:41,44318,105327,5
2025-12-24T22:03:41,45154,104389,4
2025-12-24T22:03:41,49289,111787,1
2025-12-24T22:03:41,64500,109179,4
2025-12-24T22:03:41,18577,109589,5
2025-12-24T22:03:42,8529,107684,3
2025-12-24T22:03:42,50765,106511,4
2025-12-24T22:03:42,47334,116612,4
2025-12-24T22:03:42,34298,102644,3
2025-12-24T22:03:42,63996,116820,1
2025-12-24T22:03:42,63151,100636,3
2025-12-24T22:03:42,45028,115240,2
2025-12-24T22:03:42,54682,107771,5
2025-12-24T22:03:42,30181,116152,1
2025-12-24T22:03:42,56170,103173,5
2025-12-24T22:03:42,28022,107137,5
2025-12-24T22:03:42,68470,114730,4
2025-12-24T22:03:42,14448,102313,1
2025-12-24T22:03:42,48526,104364,5
2025-12-24T22:03:42,28691,110585,2
2025-12-24T22:03:42,36560,116753,5
2025-12-24T22:03:42,47227,117864,5
2025-12-24T22:03:43,49835,105278,1
2025-12-24T22:03:43,57605,112301,5
2025-12-24T22:03:43,15190,116871,5
2025-12-24T22:03:43,66631,108439,4
2025-12-24T22:03:43,43488,115589,1
2025-12-24T22:03:43,14423,103239,1
2025-12-24T22:03:43,23356,113414,4
2025-12-24T22:03:43,59039,102684,3
2025-12-24T22:03:43,60771,101991,5
2025-12-24T22:03:43,41992,115133,4
2025-12-24T22:03:43,67060,106266,4
2025-12-24T22:03:43,10763,105093,3
2025-12-24T22:03:43,2742,115727,2
2025-12-24T22:03:43,19002,103550,1
2025-12-24T22:03:43,21043,103674,1
2025-12-24T22:03:43,40668,113667,5
2025-12-24T22:03:44,59299,106965,5
2025-12-24T22:03:44,17775,114004,2
2025-12-24T22:03:44,29059,114622,3
2025-12-24T22:03:44,50091,103882,2
2025-12-24T22:03:44,23175,118053,4
2025-12-24T22:03:44,10190,101863,5
2025-12-24T22:03:44,13887,116988,4
2025-12-24T22:03:44,48222,104295,3
2025-12-24T22:03:44,67513,106005,4
2025-12-24T22:03:44,105,110940,3
2025-12-24T22:03:44,18217,116682,5
2025-12-24T22:03:45,63800,114616,4
2025-12-24T22:03:45,34828,107638,3
2025-12-24T22:03:45,30199,104721,1
2025-12-24T22:03:45,6632,108270,3
2025-12-24T22:03:45,6594,116383,3
2025-12-24T22:03:45,20417,103097,1
2025-12-24T22:03:45,66591,101875,2
2025-12-24T22:03:45,21218,114670,1
2025-12-24T22:03:45,52089,116731,4
2025-12-24T22:03:45,14060,103620,4
2025-12-24T22:03:45,11169,114835,1
2025-12-24T22:03:45,35267,115571,5
2025-12-24T22:03:46,48043,102919,5
2025-12-24T22:03:46,27430,102091,5
2025-12-24T22:03:46,16153,117955,3
2025-12-24T22:03:46,29144,110363,1
2025-12-24T22:03:46,7874,101876,4
2025-12-24T22:03:46,48998,116792,4
2025-12-24T22:03:46,66539,113192,4
2025-12-24T22:03:46,40655,117084,4
2025-12-24T22:03:46,14137,102790,4
2025-12-24T22:03:46,5723,106379,2
2025-12-24T22:03:47,49087,108766,4
2025-12-24T22:03:47,5374,100861,1
2025-12-24T22:03:47,36535,115371,1
2025-12-24T22:03:47,34238,108111,4
2025-12-24T22:03:47,64445,115114,3
2025-12-24T22:03:47,68312,102726,2
2025-12-24T22:03:47,7132,105586,2
2025-12-24T22:03:47,6186,117387,3
2025-12-24T22:03:47,59545,108996,5
2025-12-24T22:03:47,38890,118107,3
2025-12-24T22:03:47,26741,113320,4
2025-12-24T22:03:47,62429,102836,5
2025-12-24T22:03:47,26795,100589,2
2025-12-24T22:03:47,18339,109568,3
2025-12-24T22:03:47,66268,106703,1
2025-12-24T22:03:47,1215,105740,5
2025-12-24T22:03:47,18537,101920,1
2025-12-24T22:03:47,69346,117403,1
2025-12-24T22:03:47,22837,102652,1
2025-12-24T22:03:48,18479,115084,2
2025-12-24T22:03:48,18554,102144,1
2025-12-24T22:03:48,46367,100869,5
2025-12-24T22:03:48,54766,107965,2
2025-12-24T22:03:48,51987,104130,2
2025-12-24T22:03:48,53030,105877,2
2025-12-24T22:03:48,56960,101336,5
2025-12-24T22:03:48,23483,111874,4
2025-12-24T22:03:48,26850,108417,2
2025-12-24T22:03:48,6820,111963,1
2025-12-24T22:03:48,56499,113589,4
2025-12-24T22:03:48,48589,116104,1
2025-12-24T22:03:48,49851,111954,2
2025-12-24T22:03:48,49540,110788,4
2025-12-24T22:03:49,55321,115573,2
2025-12-24T22:03:49,38409,113367,2
2025-12-24T22:03:49,63991,115476,5
2025-12-24T22:03:49,30874,104252,1
2025-12-24T22:03:49,37181,101477,4
2025-12-24T22:03:49,12214,107469,2
2025-12-24T22:03:49,1435,116404,1
2025-12-24T22:03:49,64500,115618,4
2025-12-24T22:03:49,23004,100886,3
2025-12-24T22:03:49,4691,108908,3
2025-12-24T22:03:49,48455,110485,1
2025-12-24T22:03:49,533,109207,5
2025-12-24T22:03:49,55763,114428,5
2025-12-24T22:03:49,68031,115830,2
2025-12-24T22:03:49,30199,116431,4
2025-12-24T22:03:49,9206,104346,3
2025-12-24T22:03:49,55545,109548,5
2025-12-24T22:03:49,51663,114762,2
2025-12-24T22:03:50,26724,114335,1
2025-12-24T22:03:50,9749,107761,5
2025-12-24T22:03:50,19627,114121,4
2025-12-24T22:03:50,33322,108012,3
2025-12-24T22:03:50,35934,105836,1
2025-12-24T22:03:50,58646,114413,4
2025-12-24T22:03:50,17957,110634,2
2025-12-24T22:03:50,24979,111825,5
2025-12-24T22:03:50,65537,104658,1
2025-12-24T22:03:50,66793,109374,2
2025-12-24T22:03:50,53989,117695,4
2025-12-24T22:03:50,67856,104138,4
2025-12-24T22:03:50,66759,105228,3
2025-12-24T22:03:50,56602,109217,2
2025-12-24T22:03:51,15009,102647,1
2025-12-24T22:03:51,50250,114777,1
2025-12-24T22:03:51,56761,104197,1
2025-12-24T22:03:51,57535,112305,5
2025-12-24T22:03:51,6393,109522,4
2025-12-24T22:03:51,29554,113450,1
2025-12-24T22:03:51,56092,113038,5
2025-12-24T22:03:51,64457,116615,5
2025-12-24T22:03:51,46439,109614,4
2025-12-24T22:03:51,22396,106873,4
2025-12-24T22:03:51,50668,109169,4
2025-12-24T22:03:51,17361,101728,5
2025-12-24T22:03:51,9206,109368,2
2025-12-24T22:03:52,30955,113329,5
2025-12-24T22:03:52,25198,115252,2
2025-12-24T22:03:52,46153,114675,2
2025-12-24T22:03:52,1934,110643,2
2025-12-24T22:03:52,42571,108683,1
2025-12-24T22:03:52,44321,101918,3
2025-12-24T22:03:52,3051,115436,5
2025-12-24T22:03:52,14771,100527,3
2025-12-24T22:03:52,7606,103506,1
2025-12-24T22:03:52,62093,102475,1
2025-12-24T22:03:52,26339,110129,1
2025-12-24T22:03:53,22397,112428,5
2025-12-24T22:03:53,36092,104724,5
2025-12-24T22:03:53,67652,113129,4
2025-12-24T22:03:53,8319,112349,5
2025-12-24T22:03:53,27545,111977,4
2025-12-24T22:03:53,11556,107509,2
2025-12-24T22:03:53,63324,103428,1
2025-12-24T22:03:53,1180,106633,5
2025-12-24T22:03:53,55311,105864,1
2025-12-24T22:03:53,23483,109266,3
2025-12-24T22:03:53,27688,106645,1
2025-12-24T22:03:53,53796,106626,4
2025-12-24T22:03:53,57095,105588,5
2025-12-24T22:03:53,33959,113362,1
2025-12-24T22:03:53,19160,104654,4
2025-12-24T22:03:53,12294,101781,5
2025-12-24T22:03:54,25676,100758,3
2025-12-24T22:03:54,48924,103848,3
2025-12-24T22:03:54,36155,103966,4
2025-12-24T22:03:54,14204,100963,4
2025-12-24T22:03:54,34683,109543,2
2025-12-24T22:03:54,37771,118029,3
2025-12-24T22:03:54,66025,109914,1
2025-12-24T22:03:54,40935,113045,5
2025-12-24T22:03:54,67804,110972,1
2025-12-24T22:03:54,47979,114625,1
2025-12-24T22:03:54,57804,105843,2
2025-12-24T22:03:54,37771,105823,4
